1,0.9999999999999994;0.999563492987818;0.9982822746947916;0.996147414805929;0.9932294075118252;0.9895648516239604;0.9850556896517144;0.9798976694406836;0.9745243267013776;0.9691870219641268;0.9635971016090072;0.9574067392510769;0.9505962515716454;0.9430158089499493;0.934697998130564;0.9263462313295447;0.9181051762917727;0.9099581495294162;0.9027642961161642;0.8942968506839727;0.886498353194423;0.878582559342899;0.8702640780034749;0.861618073431573;0.8528258719554069;0.8444965694980645;0.8368920896038089;0.8291014029682999;0.8203515594724405;0.8120034579503257;0.8041841878955394;0.7959149060584676;0.787285936252309;0.7798656271071328;0.7727833535103876;0.7653064693093922;0.7578171710261496;0.7498555694783808;0.7425971056156871;0.7350043119770275;0.7274725614125159;0.7199490742634075;0.7122142334962018;0.704594606636537;0.696989568415339;0.6914504745973945;0.6846857805219082;0.6774926205237032;0.6702321995209317;0.6630061474836524;0.6551458940116537;0.6486654042112687;0.6418788723317019;0.6339649948223209;0.6268500077957659;0.6186416178120941;0.6106984602369958;0.6023669956452231;0.5948854624539874;0.5877232050344926;0.5805581672247667;0.5731254399355836;0.5653557953316888;0.5585459974500047;0.5513731665290552;0.5431434782721841;0.5357035160015617;0.5282426495107279;0.520312628697805;0.5116013731298745;0.5036830310161662;0.49724572686947605;0.490202316328747;0.48373501121744206;0.4781586407779302;0.47202198579639987;0.46609655620052187;0.45890567266363747;0.4522248493107194;0.44591265231812777;0.43977155108695404;0.43469898821773645;0.43116993767565115;0.42856691332812535;0.4258153631458655;0.4230407425721118;0.4181912331374496;0.41350495792032466;0.4079323311780291;0.4013873619155203;0.39432206309543627;0.4016169065660296;0.40781199363557574;0.4133794974627695;0.41871349304961647;0.42304948773903095;0.42620987411713857;0.42890898424901047;0.4310102890536385;0.4350888158629217;0.43995702572514145;0.4463741018613305;0.4524657578519647;0.45917679150668333;0.46657375949493807;0.47221444527766027;0.47836085428006225;0.4842645041123401;0.4903462833582794;0.4979050244740656;0.5046961703388252;0.5125617871052818;0.5202347074291382;0.5281797989613507;0.5369164298082233;0.5439860121903629;0.5511950302186511;0.5587091396312754;0.5663929133462653;0.5738274604304323;0.5809204541665619;0.5882468839825629;0.5955988093182041;0.6032714234708847;0.6111453077892055;0.6188665687888674;0.6262693837388967;0.6330642724255439;0.6409628879551215;0.6479435663397839;0.6559610249316425;0.6634714975865637;0.6708544670360718;0.6769391318376065;0.6843673937799698;0.6907775500275749;0.6979698296480785;0.7056373990439014;0.7122172360724895;0.7191059527143979;0.7266762739115082;0.7337160504872886;0.7412625260320852;0.7490792723282961;0.7567747468477615;0.7646058261134645;0.7722865157623677;0.7800477057771624;0.7880920752940863;0.7956954537812558;0.8039872072141874;0.8125018795340766;0.8205590648517864;0.8286294509075077;0.8372058173048168;0.845298353866872;0.8531216636065633;0.8614676721691605;0.8698799928956188;0.878108768584966;0.8860481822023688;0.8935579061890434;0.9016143378864869;0.9092813861648857;0.9166420947196621;0.9251296254502608;0.9329406541761535;0.9410793411468298;0.9483036799549409;0.9550319107568059;0.9609169507988918;0.9663744485006304;0.9714100586680884;0.9765692384562978;0.9813890074718925;0.9855196985564219;0.9890311539947956;0.9918732456281254;0.993838668467148;0.9949651459359541;0.9952480946209254;0.9950479638160804;0.9940097378313465;0.9922070067430958;0.9895525216892878;0.9861752239264302;0.9819684400121804;0.9771109916635229;0.9720572731933118;0.9670264799905463;0.9617613463924163;0.9558544813370712;0.9493515924878335;0.9420005041189051;0.9338959618601765;0.9257734854437981;0.9176853687777718;0.9097035575197212;0.9026228999477822;0.8942284596680459;0.8864690871306308;0.8786037721208398;0.87029762147616;0.8616675059394887;0.8528567058279404;0.8445350071611966;0.8368711547232133;0.829067482799593;0.820264716712824;0.811844124847735;0.8039563725747315;0.7956318533601262;0.7869159886737641;0.7794655159763628;0.7723621713373344;0.7649162303463831;0.7574601049604184;0.7495247699447399;0.7422572024068482;0.7346453173630632;0.7271619749655889;0.7196161997482677;0.711901566615104;0.7042766630156818;0.6968069106000007;0.6912750335488341;0.6846042559165609;0.6774652808377252;0.6702100308304674;0.6629722313267226;0.6551408870436154;0.6486704653187705;0.6419404945022223;0.6340422513476976;0.6269191242685919;0.6187664527076006;0.6108019054747713;0.6025162885411885;0.5949890386262127;0.5879041065960435;0.5806683287670643;0.5732796433055749;0.5654850090113067;0.5586802552511995;0.5515621750725954;0.5433396004721597;0.5359088959284284;0.5284313256168152;0.5205135047263972;0.5117899003649276;0.5038716196560481;0.49741012765786613;0.4903508003950273;0.48390140101639995;0.47833265490664373;0.47216994172048476;0.46624181171459217;0.4590655677967756;0.45237790858086857;0.4460558580144214;0.4398997884530113;0.43482540309708256;0.4313169350161373;0.4286752781954984;0.4258994036792135;0.4231253418959083;0.4182541886315941;0.4135302525522991;0.4079680419824272;0.4014190583910433;0.3943220630954371;0.401584881536442;0.4077869559245174;0.4133289902028314;0.41869011593721084;0.4229862036587727;0.4261271762750505;0.42881178868637004;0.43091133173875706;0.4349835882167187;0.4398193440838971;0.4462500666766351;0.45234885160545923;0.45905383948594525;0.4664080109845134;0.4720941133655111;0.47824663254021366;0.4841235387378451;0.4902386534390651;0.497824956943222;0.5046091965436089;0.5124740804272546;0.5201332687346336;0.5280116352174784;0.5367822824407052;0.5438027876512278;0.551080725770604;0.558626700740237;0.5663214995033318;0.5737908921773772;0.5808822704310586;0.5882100744388323;0.5955608124450135;0.6031975885302583;0.6111020468295709;0.6188176372712256;0.6262152828198464;0.6330301202528038;0.640937227434129;0.6479376292734002;0.6558617325892755;0.6634177439268225;0.6708337289266113;0.6769981441005677;0.6844605212875716;0.690875284310333;0.6981657320579447;0.7058952898131128;0.7124701233563053;0.719434773991943;0.7270455378043854;0.7340690627354767;0.7415972843097687;0.7494302142042082;0.757133339371487;0.7649823442660338;0.7726355919233102;0.780379328372407;0.7884301714985472;0.7959795456701685;0.804249537423864;0.8126869235780659;0.8206786917100125;0.8286936969718832;0.83722007441478;0.8452683061592138;0.853088998807061;0.8614458860392629;0.8698307057875717;0.8780431393701019;0.885999772172043;0.8936147822193706;0.9017689746074466;0.9095155493697585;0.9170299091173725;0.9257015089951056;0.9337132393627118;0.942047419106382;0.9495434600431559;0.956554413422656;0.9627042339634384;0.9684704630301044;0.9738655465008111;0.9792827264905904;0.9844734145346478;0.988874141555629
1;1.0000000000000027;0.9996892059163849;0.9988066824424163;0.9973683671102789;0.9953746635451466;0.9929188877461625;0.990031958417492;0.986820221572608;0.9834049014015659;0.9798232147344973;0.9759919568685542;0.9717936601590631;0.9675946950963502;0.963241800971364;0.9589095388108158;0.9544602971490725;0.9500551772641074;0.9456459178841109;0.9412006203609615;0.9368799226521354;0.9325363738313672;0.928317421019857;0.9240831747602181;0.9197469422953478;0.9156212262819364;0.91163034139759;0.9075317032206935;0.9034681283793016;0.8992423233122762;0.8953804778157219;0.8916315728779223;0.8877651162825921;0.8836560434522646;0.8798156138052784;0.875896998405807;0.8721521960330113;0.8685531211876704;0.8647043528930717;0.8612612591226599;0.8574375372409234;0.8539601951296838;0.8505842526293194;0.8468841105229757;0.843360728959384;0.8395947617776676;0.8368734468693398;0.83378130152812;0.8305388891858612;0.8275980703054995;0.8247805068584001;0.822003472582308;0.8191383439526195;0.8165023270886512;0.813804829249758;0.8113307564920502;0.808565678399295;0.8062255564208913;0.8037413421949365;0.8011768409941694;0.7989280012353746;0.796344943292509;0.7940342205591199;0.7916564167035683;0.7898342521429268;0.7875549337200148;0.7851254279223726;0.7829282797182621;0.7808502428485086;0.7784929740699081;0.7761369152495142;0.7739592721618861;0.771741572390718;0.7693114938569718;0.767242183152095;0.7648702251490243;0.762189557775012;0.7596344645501253;0.7570853376328333;0.7544380207044904;0.751923813085818;0.7493951447129401;0.7469088841829961;0.7441933762529278;0.7417674300898809;0.7396989553553405;0.737563743305482;0.7352184526747179;0.7325631581985557;0.729481662660174;0.7260654017172076;0.72236609971016;0.7218973195924382;0.7207856835273072;0.7194997115544944;0.7174084082064242;0.715309576912376;0.712888301385405;0.7106317861629325;0.7085100363622161;0.7063041691694425;0.7042186627852915;0.7021349088958483;0.6995351787913394;0.6970854001554428;0.6945255187497785;0.6920515470134196;0.689152361960307;0.6863873967042632;0.6832425245514602;0.6802801995196247;0.6770758448559024;0.67394103453074;0.6706890722709588;0.6670642383082648;0.6635886720036503;0.6599491566815945;0.6568897224790237;0.6531487315787408;0.6488855093867502;0.6450824497380641;0.641653552088703;0.6379430243613528;0.633887823244572;0.6302374794818539;0.6264622077681083;0.6226996121645925;0.6190693382633493;0.6152405157807909;0.6113932206908155;0.6072175256925963;0.6036792078741361;0.6001348398917943;0.5960732495117739;0.5920310747881967;0.5877058785424025;0.5842902175867256;0.5806506423493222;0.5768081095958454;0.5731910564307472;0.5697192606909125;0.5661591523204481;0.5625778687805456;0.5594027780082692;0.5557238484107455;0.5525891014822379;0.5493640411876225;0.5466360621262222;0.5437380129701188;0.5408970700177543;0.5383429994688215;0.5355500631545015;0.5333994224122179;0.5308738368036187;0.5292385150374649;0.5274157169147099;0.5253885853825346;0.5237848589024049;0.522262302667652;0.5209491243998651;0.519295226556131;0.5181603007155213;0.5171733874196158;0.5162172604469815;0.5154306416291593;0.5147150422912731;0.5135598774950697;0.5130040621861252;0.5123875252977138;0.5119608828892428;0.5117159276740083;0.5113446560375238;0.5113648661513368;0.510865168420188;0.5106578336277279;0.5108992590747327;0.5111101943028266;0.5110170618613846;0.5106290610830816;0.509839172380721;0.508921898003112;0.5076179953968649;0.509162726507692;0.5101161991295142;0.5110790310130299;0.5110303292334459;0.5111260633752435;0.5107862842518327;0.5107792858873613;0.5109391992697143;0.5111495758867415;0.5114306459514225;0.5119484467731662;0.5120127603030458;0.5125544367786258;0.5130099716409409;0.5135453520281232;0.5145332693480177;0.5154060756502041;0.5162099922368033;0.5171798224948126;0.5183484060222381;0.5196586211723981;0.5210669711657583;0.5221635328229723;0.523803538996316;0.5252759914146783;0.5273472836616164;0.5292897683492451;0.531344294309843;0.5333812950714913;0.5358082825093156;0.5385375482821287;0.5407210403163785;0.5436666887498185;0.5466854172798357;0.5497973575671328;0.5528114088468656;0.5562675458594714;0.5595459834058584;0.5624813879578686;0.5662826648632301;0.5700487868415604;0.573788529263023;0.5773364525655782;0.5807947764588931;0.584614861814744;0.5885230051006761;0.5922192100897599;0.5957577648960952;0.5996364710419805;0.6032871481495595;0.6073021878346221;0.6113176302535333;0.6149863322926091;0.6187655884773693;0.6225589256134086;0.6260125062116179;0.6302205992083202;0.6342272957409131;0.637869219998311;0.641560139922566;0.6453129666682708;0.6488591932086988;0.652732402842328;0.656475621095346;0.6602744837644575;0.6639509869294818;0.6671056619763953;0.6708369591504313;0.6738081697060433;0.6769565879073993;0.6802523315501762;0.6835733261117029;0.6864960350919541;0.6894192417160616;0.6918967061477769;0.6945223321373589;0.6969436377952692;0.6997343926083955;0.7021172517702116;0.7042698162926497;0.7066037058573245;0.7085083201544596;0.7108136351735719;0.7131600270955691;0.7154513606186745;0.7175813122966044;0.7191286566104207;0.7205247061602953;0.721669240914723;0.7223660997101582;0.7261137299657853;0.7295283957428772;0.732735909750259;0.7354828435694657;0.7376863813949331;0.7396628634581263;0.7418008352110639;0.7441591145325926;0.7468313918345855;0.7493453367659656;0.75212354307743;0.7544723952872263;0.7570739355354952;0.7595084100773227;0.7618647235480838;0.7645227439329334;0.7669623294735124;0.7693306905889716;0.7714928029407306;0.7739042756705813;0.7763663562206934;0.7785978412807152;0.7807547226905457;0.7830451657089756;0.7852463847695575;0.7873553523451365;0.7895364824323597;0.791987232660603;0.7942173328943614;0.796572671235004;0.7988720869859932;0.801018248298272;0.8033444520106321;0.8060675929581441;0.8087020965032106;0.8112386028750443;0.8138054143591671;0.8165215343169573;0.8190777590170684;0.8220545794574161;0.8249883825890673;0.8279035628357988;0.8310397118795534;0.8340696733061954;0.8371637729960929;0.8404898021047003;0.8436073271965437;0.8468910898267603;0.850391148555106;0.8538924821347617;0.8574276580444838;0.8612261768635396;0.8648524636101784;0.8685827270760507;0.8722773852783879;0.8758429896234092;0.8799408589367751;0.8837808551363306;0.8875226961690204;0.8915502536053667;0.8954620992879997;0.8994396870403671;0.9033587204771895;0.9073122553107364;0.91155017817924;0.9156307152045398;0.919879870621905;0.9242144543217573;0.9282892284988695;0.9326556705252163;0.9371137276834673;0.9414575988827966;0.9459507671216107;0.950240653818797;0.9546322169787803;0.9588805521374453;0.9632160614848616;0.9676149186124325;0.971938235393215;0.9760669427855082;0.97997188463851;0.983623920438965;0.9869662691233841;0.9900842659998634;0.9929569845918373;0.9954408325194319;0.9973774175648276;0.9988039467942413
